periodo,fecha_sbs,entidad,tasa_pasiva,ipc,tasa_mensual_pct,vf_nominal,vf_real
2018-04-30,2018-04-30,Citibank,0.66,89.1266401691656,0.054834323189068,1002.4189173273817,996.4355380811859
2018-04-30,2018-04-30,Falabella,2.5,89.1266401691656,0.20598362698427408,1008.2648376090517,1002.246564410354
2018-04-30,2018-04-30,GNB,3.86,89.1266401691656,0.31611235488977485,1012.6801186943912,1006.6354909439633
2018-04-30,2018-04-30,Interbank,0.56,89.1266401691656,0.04654731568494164,1001.2981208150728,995.3214315369883
2018-04-30,2018-04-30,Pichincha,0.55,89.1266401691656,0.04571819950607292,1001.8880925902862,995.9078818055594
2018-04-30,2018-04-30,Ripley,0.76,89.1266401691656,0.06311378751067132,1002.526942516307,996.542918474146
2018-04-30,2018-04-30,Scotiabank,1.54,89.1266401691656,0.12743632726075482,1007.6054423334624,1001.5911050261758
2018-05-31,2018-05-31,Alfin,1.0,89.1430886514034,0.08295381143461622,1004.15457761726,997.9766599243683
2018-05-31,2018-05-31,BBVA,0.24,89.1430886514034,0.019978033674417084,1001.2487198143209,995.0886799967424
2018-05-31,2018-05-31,BIF,1.16,89.1430886514034,0.09615649919465508,1005.7760063230869,999.5881130215461
2018-05-31,2018-05-31,Bancom,1.42,89.1430886514034,0.11757009600361634,1005.9419215928616,999.7530075213084
2018-05-31,2018-05-31,Citibank,0.59,89.1430886514034,0.04903421082538273,1002.9104455326574,996.7401821848127
2018-05-31,2018-05-31,Falabella,2.5,89.1430886514034,0.20598362698427408,1010.3416980911659,1004.1257150227873
2018-05-31,2018-05-31,GNB,3.71,89.1430886514034,0.30403087768253734,1015.7589789473744,1009.5096668318602
2018-05-31,2018-05-31,Interbank,0.61,89.1430886514034,0.0506917632328463,1001.8056964877313,995.6422299506796
2018-05-31,2018-05-31,Pichincha,0.55,89.1430886514034,0.04571819950607292,1002.3461377872842,996.1793462622865
2018-05-31,2018-05-31,Ripley,0.76,89.1430886514034,0.06311378751067132,1003.1596752405441,996.9878785425
2018-05-31,2018-05-31,Scotiabank,1.48,89.1430886514034,0.12250454845410541,1008.8398048307921,1002.6330619462985
2018-06-30,2018-06-28,Alfin,1.0,89.440878461853,0.08295381143461622,1004.9875621120888,995.4790400922681
2018-06-30,2018-06-28,BBVA,0.24,89.440878461853,0.019978033674417084,1001.44874962073,991.9737094844338
2018-06-30,2018-06-28,BIF,1.15,89.440878461853,0.09533189220309879,1006.7348316212394,997.2097781026931
2018-06-30,2018-06-28,Bancom,1.48,89.440878461853,0.12250454845410541,1007.1742462016196,997.6450352353885
2018-06-30,2018-06-28,Citibank,0.43,89.440878461853,0.03576290521232206,1003.2691154446578,993.7768522210583
2018-06-30,2018-06-28,Falabella,2.5,89.440878461853,0.20598362698427408,1012.4228365658286,1002.8439669382045
2018-06-30,2018-06-28,GNB,4.06,89.440878461853,0.3321961347044766,1019.1332910133513,1009.490931541392
2018-06-30,2018-06-28,Interbank,0.39,89.440878461853,0.032442050589875926,1002.1307027985981,992.6492104761727
2018-06-30,2018-06-28,Pichincha,0.54,89.440878461853,0.04488900773715887,1002.7960810226286,993.3082933352323
2018-06-30,2018-06-28,Ripley,0.76,89.440878461853,0.06311378751067132,1003.7928073063682,994.2955892596581
2018-06-30,2018-06-28,Scotiabank,1.51,89.440878461853,0.12497077187358929,1010.100559721857,1000.5436619288502
2018-07-31,2018-07-31,Alfin,1.01,89.7832456102935,0.08377954090970086,1005.8295360778258,992.513843958866
2018-07-31,2018-07-31,BBVA,0.25,89.7832456102935,0.020809499864316017,1001.6571460969235,988.3966902365872
2018-07-31,2018-07-31,BIF,1.24,89.7832456102935,0.10275066643834485,1007.7692583699973,994.4278872031349
2018-07-31,2018-07-31,Bancom,1.42,89.7832456102935,0.11757009600361634,1008.3583819298026,995.0092116402648
2018-07-31,2018-07-31,Citibank,0.69,89.7832456102935,0.05731895386635877,1003.844178806095,990.5547698745227
2018-07-31,2018-07-31,Falabella,2.5,89.7832456102935,0.20598362698427408,1014.5082618450039,1001.077676261341
2018-07-31,2018-07-31,GNB,3.81,89.7832456102935,0.3120869740134813,1022.3138732624388,1008.7799529538484
2018-07-31,2018-07-31,Interbank,0.32,89.7832456102935,0.026627635329945498,1002.3975465076688,989.127288843388
2018-07-31,2018-07-31,Pichincha,0.76,89.7832456102935,0.06311378751067132,1003.4289836103707,990.1450712477468
2018-07-31,2018-07-31,Ripley,0.76,89.7832456102935,0.06311378751067132,1004.426338965819,991.1292230966665
2018-07-31,2018-07-31,Scotiabank,1.6,89.7832456102935,0.1323654354508319,1011.4375837262241,998.0476493691951
2018-08-31,2018-08-29,Alfin,1.02,89.9015505324364,0.08460519545316902,1006.6805201227502,992.0463699228023
2018-08-31,2018-08-29,BBVA,0.26,89.9015505324364,0.02164089003005021,1001.8739136183885,987.3096372265962
2018-08-31,2018-08-29,BIF,1.32,89.9015505324364,0.10934005891671816,1008.8711538708437,994.2051583508943
2018-08-31,2018-08-29,Bancom,1.42,89.9015505324364,0.11757009600361634,1009.5439098474978,994.8681344502056
2018-08-31,2018-08-29,Citibank,0.56,89.9015505324364,0.04654731568494164,1004.3114413249888,989.7117305070186
2018-08-31,2018-08-29,Falabella,2.5,89.9015505324364,0.20598362698427408,1016.5979827588075,1001.8196620549934
2018-08-31,2018-08-29,GNB,3.74,89.9015505324364,0.30644845397465037,1025.44673832182,1010.5397829465255
2018-08-31,2018-08-29,Interbank,0.47,89.9015505324364,0.03908254762277075,1002.7893090061522,988.2117254793462
2018-08-31,2018-08-29,Pichincha,0.83,89.9015505324364,0.0689049320240942,1004.1203956694376,989.5234620888953
2018-08-31,2018-08-29,Ripley,0.76,89.9015505324364,0.06311378751067132,1005.0602704710951,990.4496738974367
2018-08-31,2018-08-29,Scotiabank,2.57,89.9015505324364,0.21168462230236607,1013.5786415551593,998.8442131208348
2018-09-30,2018-09-28,Alfin,1.0,90.0738752726222,0.08295381143461622,1007.5155999831618,990.9698033164123
2018-09-30,2018-09-28,BBVA,0.26,90.0738752726222,0.02164089003005021,1002.0907280502745,985.6340206521638
2018-09-30,2018-09-28,BIF,1.02,90.0738752726222,0.08460519545316902,1009.7247112824468,993.1426357666425
2018-09-30,2018-09-28,Bancom,1.46,90.0738752726222,0.12086002819180486,1010.7640449015482,994.1649010617092
2018-09-30,2018-09-28,Citibank,0.57,90.0738752726222,0.047376356288175714,1004.7872474916737,988.2862568463497
2018-09-30,2018-09-28,Falabella,2.5,90.0738752726222,0.20598362698427408,1018.692008155543,1001.9626683485305
2018-09-30,2018-09-28,GNB,3.37,90.0738752726222,0.2765867856804771,1028.2829884942096,1011.3961420336813
2018-09-30,2018-09-28,Interbank,0.47,90.0738752726222,0.03908254762277075,1003.1812246154007,986.706608676288
2018-09-30,2018-09-28,Pichincha,1.02,90.0738752726222,0.08460519545316902,1004.9699336927789,988.4659429065764
2018-09-30,2018-09-28,Ripley,0.76,90.0738752726222,0.06311378751067132,1005.6946020745545,989.1787105141149
2018-09-30,2018-09-28,Scotiabank,2.76,90.0738752726222,0.22714079351586758,1015.8808921244951,999.1977175125993
2018-10-31,2018-10-31,Alfin,1.0,90.1474507938922,0.08295381143461622,1008.3513725741462,990.9823811440974
2018-10-31,2018-10-31,BBVA,0.36,90.1474507938922,0.0299506135519767,1002.3908603716729,985.1245395861826
2018-10-31,2018-10-31,BIF,0.99,90.1474507938922,0.08212800701368206,1010.5539780641477,993.1470464508254
2018-10-31,2018-10-31,Bancom,1.41,90.1474507938922,0.11674742711142994,1011.9440859181383,994.5132095053547
2018-10-31,2018-10-31,Citibank,0.63,90.1474507938922,0.05234901362565214,1005.3132437047718,987.9965844634132
2018-10-31,2018-10-31,Falabella,2.5,90.1474507938922,0.20598362698427408,1020.7903469017408,1003.2070924237398
2018-10-31,2018-10-31,GNB,3.47,90.1474507938922,0.28466715655732777,1031.2101724389186,1013.4474350292924
2018-10-31,2018-10-31,Interbank,0.83,90.1474507938922,0.0689049320240942,1003.8724659563003,986.580624310322
2018-10-31,2018-10-31,Pichincha,1.06,90.1474507938922,0.0879070645950275,1005.8533732615509,988.5274102141005
2018-10-31,2018-10-31,Ripley,0.76,90.1474507938922,0.06311378751067132,1006.329334028714,988.9951724914209
2018-10-31,2018-10-31,Scotiabank,2.65,90.1474507938922,0.218195680041533,1018.0975003454782,1000.5606305207144
2018-11-30,2018-11-30,Alfin,1.0,90.2578255325897,0.08295381143461622,1009.1878384703497,990.5915782515161
2018-11-30,2018-11-30,BBVA,0.26,90.2578255325897,0.02164089003005021,1002.6077866754373,984.1327767836162
2018-11-30,2018-11-30,BIF,1.09,90.2578255325897,0.09038268036556385,1011.4673438360628,992.8290792714225
2018-11-30,2018-11-30,Bancom,1.4,90.2578255325897,0.11592468385308585,1013.1171789005089,994.4485128971997
2018-11-30,2018-11-30,Citibank,0.6,90.2578255325897,0.04986302478813265,1005.8145232966787,987.2804230092062
2018-11-30,2018-11-30,Falabella,2.5,90.2578255325897,0.20598362698427408,1022.8930078821943,1004.0442031052414
2018-11-30,2018-11-30,GNB,3.12,90.2578255325897,0.25635446626290914,1033.8537257725234,1014.8029483257624
2018-11-30,2018-11-30,Interbank,0.83,90.2578255325897,0.0689049320240942,1004.5641835965762,986.0531232641434
2018-11-30,2018-11-30,Pichincha,1.04,90.2578255325897,0.08625627980207717,1006.7209849615899,988.1701813446117
2018-11-30,2018-11-30,Ripley,0.75,90.2578255325897,0.06228618011265841,1006.9561381302336,988.4010013560882
2018-11-30,2018-11-30,Scotiabank,2.56,90.2578255325897,0.21087041279623797,1020.2443667471248,1001.444368364677
2018-12-31,2018-12-31,Alfin,1.01,90.4218937443323,0.08377954090970086,1010.0333314083367,989.6225824086694
2018-12-31,2018-12-31,BBVA,0.31,90.4218937443323,0.025796701004310307,1002.8664264084119,982.6005061926164
2018-12-31,2018-12-31,BIF,1.02,90.4218937443323,0.08460519545316902,1012.3230977592603,991.8660771715143
2018-12-31,2018-12-31,Bancom,1.38,90.4218937443323,0.11427897418165855,1014.2749588198145,993.7784950325718
2018-12-31,2018-12-31,Citibank,0.99,90.4218937443323,0.08212800701368206,1006.6405787189163,986.2983904502747
2018-12-31,2018-12-31,Falabella,2.5,90.4218937443323,0.20598362698427408,1024.9999999999986,1004.2868046290223
2018-12-31,2018-12-31,GNB,3.54,90.4218937443323,0.29031915789923257,1036.855201203096,1015.9024359797469
2018-12-31,2018-12-31,Interbank,0.29,90.4218937443323,0.024134604527370485,1004.8066311895108,984.5015033242611
2018-12-31,2018-12-31,Pichincha,1.19,90.4218937443323,0.0986298719130696,1007.7139125795795,987.3500343851289
2018-12-31,2018-12-31,Ripley,0.75,90.4218937443323,0.06228618011265841,1007.5833326440849,987.222093208381
2018-12-31,2018-12-31,Scotiabank,3.08,90.4218937443323,0.2531131233904915,1022.8267391300141,1002.1574610048837
2019-01-31,2019-01-31,Alfin,1.0,90.4809684380851,0.08295381143461622,1010.8711925534999,989.7968551088086
2019-01-31,2019-01-31,BBVA,0.44,90.4809684380851,0.03659292942366221,1003.2334046120412,982.3182974645381
2019-01-31,2019-01-31,BIF,1.0,90.4809684380851,0.08295381143461622,1013.1628583528847,992.0407449514519
2019-01-31,2019-01-31,Bancom,1.37,90.4809684380851,0.11345600774046449,1015.4257146956027,994.2564259482834
2019-01-31,2019-01-31,Citibank,1.13,90.4809684380851,0.09368245400691588,1007.5836243160896,986.5778251015091
2019-01-31,2019-01-31,Falabella,2.5,90.4809684380851,0.20598362698427408,1027.1113321765874,1005.6984252038623
2019-01-31,2019-01-31,GNB,4.05,90.4809684380851,0.3313926189799865,1040.2912628093932,1018.6035846217997
2019-01-31,2019-01-31,Interbank,0.29,90.4809684380851,0.024134604527370485,1005.0491372962132,984.0961763018723
2019-01-31,2019-01-31,Pichincha,1.14,90.4809684380851,0.09450721047856714,1008.6662748879629,987.6379049011076
2019-01-31,2019-01-31,Ripley,0.76,90.4809684380851,0.06311378751067132,1008.2192566476426,987.2002059621086
2019-01-31,2019-01-31,Scotiabank,3.13,90.4809684380851,0.257164621896222,1025.4570876463513,1004.0786678641832
2019-02-28,2019-02-28,Alfin,1.0,90.595663429072,0.08295381143461622,1011.7097487364175,989.3637973928269
2019-02-28,2019-02-28,BBVA,0.33,90.595663429072,0.02745849373302356,1003.5088773935743,981.344061274025
2019-02-28,2019-02-28,BIF,1.09,90.595663429072,0.09038268036556385,1014.0785821007323,991.6803095897652
2019-02-28,2019-02-28,Bancom,1.43,90.595663429072,0.1183926905437227,1016.6279045197037,994.1733243228567
2019-02-28,2019-02-28,Citibank,0.89,90.595663429072,0.0738658376514767,1008.3278844002297,986.05662935763
2019-02-28,2019-02-28,Falabella,2.5,90.595663429072,0.20598362698427408,1029.2270133517713,1006.4941526764713
2019-02-28,2019-02-28,GNB,3.64,90.595663429072,0.29838737241476565,1043.3953605739505,1020.3495591584417
2019-02-28,2019-02-28,Interbank,0.38,90.595663429072,0.03161164741767308,1005.3668498858697,983.16099614366
2019-02-28,2019-02-28,Pichincha,1.16,90.595663429072,0.09615649919465508,1009.6361730664522,987.3360214407018
2019-02-28,2019-02-28,Ripley,0.76,90.595663429072,0.06311378751067132,1008.8555820069249,986.5726715413563
2019-02-28,2019-02-28,Scotiabank,2.68,90.595663429072,0.2206361275312263,1027.7196164540287,1005.0200501279968
2019-03-31,2019-03-29,Alfin,1.0,91.2547942250017,0.08295381143461622,1012.54900053365,983.0324376637574
2019-03-31,2019-03-29,BBVA,0.32,91.2547942250017,0.026627635329945498,1003.7760880779502,974.5152621866278
2019-03-31,2019-03-29,BIF,1.07,91.2547942250017,0.08873234469353175,1014.9783978036653,985.3910161810817
2019-03-31,2019-03-29,Bancom,1.38,91.2547942250017,0.11427897418165855,1017.7896964602334,988.1203633730797
2019-03-31,2019-03-29,Citibank,1.62,91.2547942250017,0.13400787856630014,1009.679123207107,980.2462194139534
2019-03-31,2019-03-29,Falabella,2.5,91.2547942250017,0.20598362698427408,1031.3470524837753,1001.2825122992787
2019-03-31,2019-03-29,GNB,3.46,91.2547942250017,0.283859441682921,1046.3571368190212,1015.8550414172164
2019-03-31,2019-03-29,Interbank,0.37,91.2547942250017,0.030781168409865778,1005.6763135490701,976.3600946599216
2019-03-31,2019-03-29,Pichincha,1.18,91.2547942250017,0.09780548903548514,1010.623652662999,981.1632151277228
2019-03-31,2019-03-29,Ripley,0.73,91.2547942250017,0.060630739394196276,1009.4672586057154,980.0405308246103
2019-03-31,2019-03-29,Scotiabank,2.47,91.2547942250017,0.20353925068166134,1029.8114292604675,999.7916536447882
2019-04-30,2019-04-30,Alfin,1.0,91.4373773077339,0.08295381143461622,1013.3889485222356,981.8833430685169
2019-04-30,2019-04-30,BBVA,0.48,91.4373773077339,0.03991226892567923,1004.1767178896357,972.9575147142156
2019-04-30,2019-04-30,BIF,1.14,91.4373773077339,0.09450721047856714,1015.9376255743895,984.3527834033657
2019-04-30,2019-04-30,Bancom,1.43,91.4373773077339,0.1183926905437227,1018.9946850659495,987.3148008971517
2019-04-30,2019-04-30,Citibank,1.08,91.4373773077339,0.08955754994564025,1010.5833670921638,979.1649853463146
2019-04-30,2019-04-30,Falabella,2.5,91.4373773077339,0.20598362698427408,1033.4714585492768,1001.3415008778287
2019-04-30,2019-04-30,GNB,3.87,91.4373773077339,0.31691721789193217,1049.6732227462417,1017.0395627291264
2019-04-30,2019-04-30,Interbank,0.53,91.4373773077339,0.044059740363810995,1006.11941192172,974.8398116482444
2019-04-30,2019-04-30,Pichincha,1.27,91.4373773077339,0.10522224777222977,1011.6870535868487,980.2343589433733
2019-04-30,2019-04-30,Ripley,0.71,91.4373773077339,0.058974997350325076,1010.0625918947305,978.6604007121634
2019-04-30,2019-04-30,Scotiabank,2.6,91.4373773077339,0.21412681429993086,1032.0165316672396,999.9318067293597
2019-05-31,2019-05-31,Alfin,1.01,91.5723515157514,0.08377954090970086,1014.2379611309372,981.2574887359882
2019-05-31,2019-05-31,BBVA,0.41,91.5723515157514,0.03410262948544407,1004.5191685551167,971.8547268970785
2019-05-31,2019-05-31,BIF,1.17,91.5723515157514,0.09698103146740245,1016.9228923627369,983.8551127442702
2019-05-31,2019-05-31,Bancom,1.42,91.5723515157514,0.11757009600361634,1020.1927180954533,987.0186119525939
2019-05-31,2019-05-31,Citibank,1.22,91.5723515157514,0.1011025725442094,1011.6050928739979,978.7102347453211
2019-05-31,2019-05-31,Falabella,2.5,91.5723515157514,0.20598362698427408,1035.600240543444,1001.9251204489831
2019-05-31,2019-05-31,GNB,4.01,91.5723515157514,0.3281778480337616,1053.118017740037,1018.8732635070462
2019-05-31,2019-05-31,Interbank,0.57,91.5723515157514,0.047376356288175714,1006.5960746389966,973.8640972088898
2019-05-31,2019-05-31,Pichincha,1.21,91.5723515157514,0.10027841365327639,1012.7015573153213,979.7710449155317
2019-05-31,2019-05-31,Ripley,0.52,91.5723515157514,0.043230397371596396,1010.4992459669085,977.6403472035778
2019-05-31,2019-05-31,Scotiabank,2.87,91.5723515157514,0.23607713389290907,1034.4528867165006,1000.8150756882224
2019-06-30,2019-06-28,Alfin,1.0,91.493350335306,0.08295381143461622,1015.0793101767119,982.9194622277238
2019-06-30,2019-06-28,BBVA,0.34,91.493350335306,0.028289276228066207,1004.8033397574732,972.9690561687255
2019-06-30,2019-06-28,BIF,1.07,91.493350335306,0.08873234469353175,1017.8252318888557,985.5783873634847
2019-06-30,2019-06-28,Bancom,1.33,91.493350335306,0.11016339761076299,1021.3165970558848,988.9591387373055
2019-06-30,2019-06-28,Citibank,1.05,91.493350335306,0.08708170963593886,1012.4860158836368,980.408328953316
2019-06-30,2019-06-28,Falabella,2.5,91.493350335306,0.20598362698427408,1037.733407479973,1004.855830071434
2019-06-30,2019-06-28,GNB,3.57,91.493350335306,0.2927403719995114,1056.200919342763,1022.7382523086654
2019-06-30,2019-06-28,Interbank,0.37,91.493350335306,0.030781168409865778,1006.9059166719383,975.0050190233902
2019-06-30,2019-06-28,Pichincha,1.17,91.493350335306,0.09698103146740245,1013.683685731292,981.5680541006827
2019-06-30,2019-06-28,Ripley,0.19,91.493350335306,0.015819561853080977,1010.659102520149,978.6392960484255
2019-06-30,2019-06-28,Scotiabank,2.58,91.493350335306,0.21249875904596482,1036.6510862636885,1003.8077990681394
2019-07-31,2019-07-31,Alfin,1.0,91.6793898976101,0.08295381143461622,1015.9213571535877,981.7385964879212
2019-07-31,2019-07-31,BBVA,0.54,91.6793898976101,0.04488900773715887,1005.2543860064001,971.430537493908
2019-07-31,2019-07-31,BIF,1.08,91.6793898976101,0.08955754994564025,1018.7367712292639,984.459280174433
2019-07-31,2019-07-31,Bancom,1.32,91.6793898976101,0.10934005891671816,1022.433305224832,988.0314366913968
2019-07-31,2019-07-31,Citibank,0.87,91.6793898976101,0.07221250300475379,1013.2171573782796,979.1253850682182
2019-07-31,2019-07-31,Falabella,2.5,91.6793898976101,0.20598362698427408,1039.870968391128,1004.8823738651887
2019-07-31,2019-07-31,GNB,3.63,91.6793898976101,0.29758087216387175,1059.3439712503462,1023.7001675475436
2019-07-31,2019-07-31,Interbank,0.3,91.6793898976101,0.024965690741618474,1007.1572976891537,973.2694218046988
2019-07-31,2019-07-31,Pichincha,1.24,91.6793898976101,0.10275066643834485,1014.7252524739579,980.5827372069209
2019-07-31,2019-07-31,Ripley,0.17,91.6793898976101,0.014155640446089635,1010.8021677888374,976.7916527636679
2019-07-31,2019-07-31,Scotiabank,2.17,91.6793898976101,0.1790593419217945,1038.5073068767774,1003.5645955433174
2019-08-31,2019-08-28,Alfin,1.0,91.7352934900762,0.08295381143461622,1016.7641026405247,981.9542171618347
2019-08-31,2019-08-28,BBVA,0.39,91.7352934900762,0.032442050589875926,1005.5805111428652,971.1535065489969
2019-08-31,2019-08-28,BIF,1.49,91.7352934900762,0.12332669717645128,1019.993145642143,985.0727108071173
2019-08-31,2019-08-28,Bancom,1.4,91.7352934900762,0.11592468385308585,1023.6185578015225,988.5740035353
2019-08-31,2019-08-28,Citibank,0.55,91.7352934900762,0.04571819950607292,1013.6803820197196,978.9760706475305
2019-08-31,2019-08-28,Falabella,2.5,91.7352934900762,0.20598362698427408,1042.0129323277763,1006.3386291659663
2019-08-31,2019-08-28,GNB,4.46,91.7352934900762,0.36427886369352347,1063.2029374314227,1026.8031743039871
2019-08-31,2019-08-28,Interbank,0.33,91.7352934900762,0.02745849373302356,1007.4338479126212,972.9433925728611
2019-08-31,2019-08-28,Pichincha,1.21,91.7352934900762,0.10027841365327639,1015.7428028600779,980.9678825501073
2019-08-31,2019-08-28,Ripley,0.17,91.7352934900762,0.014155640446089635,1010.9452533093308,976.3345816682562
2019-08-31,2019-08-28,Scotiabank,1.97,91.7352934900762,0.16270277079681872,1040.1969870399935,1004.5848544911497
2019-09-30,2019-09-30,Alfin,1.0,91.7411489525572,0.08295381143461622,1017.6075472169641,982.7060594976884
2019-09-30,2019-09-30,BBVA,0.51,91.7411489525572,0.04240097874610438,1006.0068871216698,971.5032741007085
2019-09-30,2019-09-30,BIF,1.45,91.7411489525572,0.12003765662376154,1021.2175215118948,986.1922203697862
2019-09-30,2019-09-30,Bancom,1.32,91.7411489525572,0.10934005891671816,1024.7377829357051,989.5917453061484
2019-09-30,2019-09-30,Citibank,1.11,91.7411489525572,0.09203271676554436,1014.6132996146116,979.8145073757378
2019-09-30,2019-09-30,Falabella,2.5,91.7411489525572,0.20598362698427408,1044.1593083594303,1008.3471591892118
2019-09-30,2019-09-30,GNB,4.33,91.7411489525572,0.3538643475265779,1066.9652335688477,1030.3708960974516
2019-09-30,2019-09-30,Interbank,0.32,91.7411489525572,0.026627635329945498,1007.7021037238338,973.1403488567514
2019-09-30,2019-09-30,Pichincha,1.34,91.7411489525572,0.11098666182609573,1016.870141889711,981.9939453969437
2019-09-30,2019-09-30,Ripley,0.17,91.7411489525572,0.014155640446089635,1011.0883590844961,976.4104638151459
2019-09-30,2019-09-30,Scotiabank,2.15,91.7411489525572,0.1774250061985505,1042.0425566087263,1006.3030069248559
2019-10-31,2019-10-30,Alfin,1.0,91.8427297350918,0.08295381143461622,1018.451691462827,982.4334479602069
2019-10-31,2019-10-30,BBVA,0.42,91.8427297350918,0.03493280523771958,1006.3583135482261,970.7677606608297
2019-10-31,2019-10-30,BIF,1.33,91.8427297350918,0.11016339761076299,1022.3425294305888,986.1866837711588
2019-10-31,2019-10-30,Bancom,1.34,91.8427297350918,0.11098666182609573,1025.8751051934562,989.5943275661332
2019-10-31,2019-10-30,Citibank,0.13,91.8427297350918,0.010826883828274347,1014.7231506178671,978.8367695228496
2019-10-31,2019-10-30,Falabella,2.5,91.8427297350918,0.20598362698427408,1046.310105574283,1009.3066301245079
2019-10-31,2019-10-30,GNB,3.98,91.8427297350918,0.32576602600797866,1070.4410438091315,1032.584161156467
2019-10-31,2019-10-30,Interbank,0.28,91.8427297350918,0.023303442347044623,1007.9369330026051,972.2905511540686
2019-10-31,2019-10-30,Pichincha,1.32,91.8427297350918,0.10934005891671816,1017.9819883019599,981.9803561741983
2019-10-31,2019-10-30,Ripley,0.16,91.8427297350918,0.01332356553898073,1011.2230721046758,975.4604736899987
2019-10-31,2019-10-30,Scotiabank,2.45,91.8427297350918,0.20190930200914003,1044.1465374614131,1007.2195780838064
2019-11-30,2019-11-29,Alfin,1.02,91.9427558656052,0.08460519545316902,1019.3133545069852,982.1949269202762
2019-11-30,2019-11-29,BBVA,0.36,91.9427558656052,0.0299506135519767,1006.6597240376651,970.0020800404261
2019-11-30,2019-11-29,BIF,1.31,91.9427558656052,0.10851664572986142,1023.4519412513968,986.1828064933311
2019-11-30,2019-11-29,Bancom,1.36,91.9427558656052,0.11263296687684665,1027.0305787608866,989.6311274552472
2019-11-30,2019-11-29,Citibank,0.47,91.9427558656052,0.03908254762277075,1015.1197302764465,978.154014058267
2019-11-30,2019-11-29,Falabella,2.5,91.9427558656052,0.20598362698427408,1048.465333079248,1010.2853324239047
2019-11-30,2019-11-29,GNB,4.29,91.9427558656052,0.35065748777713956,1074.194625481488,1035.0776893168952
2019-11-30,2019-11-29,Interbank,0.29,91.9427558656052,0.024134604527370485,1008.1801945952707,971.4671824661018
2019-11-30,2019-11-29,Pichincha,1.31,91.9427558656052,0.10851664572986142,1019.0866682097992,981.9764954339095
2019-11-30,2019-11-29,Ripley,0.16,91.9427558656052,0.01332356553898073,1011.3578030734329,974.5290779207133
2019-11-30,2019-11-29,Scotiabank,2.46,91.9427558656052,0.2027243128015721,1046.2632763541233,1008.1634638791193
2019-12-31,2019-12-31,Alfin,1.0,92.1399925330876,0.08295381143461622,1020.1589137850109,980.9054452967739
2019-12-31,2019-12-31,BBVA,0.48,92.1399925330876,0.03991226892567923,1007.0615047738895,968.3119957423102
2019-12-31,2019-12-31,BIF,1.24,92.1399925330876,0.10275066643834485,1024.5035449417087,985.082904613969
2019-12-31,2019-12-31,Bancom,1.31,92.1399925330876,0.10851664572986142,1028.1450778955777,988.5843193988724
2019-12-31,2019-12-31,Citibank,1.14,92.1399925330876,0.09450721047856714,1016.0790916165483,976.9826057010883
2019-12-31,2019-12-31,Falabella,2.5,92.1399925330876,0.20598362698427408,1050.6249999999973,1010.199263604241
2019-12-31,2019-12-31,GNB,4.42,92.1399925330876,0.36107566318024364,1078.073280849292,1036.5913950509132
2019-12-31,2019-12-31,Interbank,0.27,92.1399925330876,0.022472204186096967,1008.4067549071638,969.6054836128607
2019-12-31,2019-12-31,Pichincha,1.43,92.1399925330876,0.1183926905437227,1020.2931923352652,981.0345571041121
2019-12-31,2019-12-31,Ripley,0.17,92.1399925330876,0.014155640446089635,1011.5009672476593,972.5806374763265
2019-12-31,2019-12-31,Scotiabank,1.96,92.1399925330876,0.161884170512816,1047.9570109804295,1007.6339329269093
2020-01-31,2020-01-31,Alfin,1.0,92.1895712817569,0.08295381143461622,1021.0051744866855,981.1911837432976
2020-01-31,2020-01-31,BBVA,0.38,92.1895712817569,0.03161164741767308,1007.3798535060579,968.0971807392622
2020-01-31,2020-01-31,BIF,1.25,92.1895712817569,0.10357460146983577,1025.5646704054263,985.5728825922101
2020-01-31,2020-01-31,Bancom,1.23,92.1895712817569,0.10192665680117674,1029.1930318005427,989.0597564115446
2020-01-31,2020-01-31,Citibank,0.34,92.1895712817569,0.028289276228066207,1016.3665330374714,976.733425635653
2020-01-31,2020-01-31,Falabella,2.5,92.1895712817569,0.20598362698427408,1052.7891154810006,1011.7357132594366
2020-01-31,2020-01-31,GNB,4.3,92.1895712817569,0.35145930840192463,1081.8622697462308,1039.6751628934646
2020-01-31,2020-01-31,Interbank,0.27,92.1895712817569,0.022472204186096967,1008.6333661321529,969.3018127706852
2020-01-31,2020-01-31,Pichincha,1.46,92.1895712817569,0.12086002819180486,1021.5263189751606,981.6920062565677
2020-01-31,2020-01-31,Ripley,0.17,92.1895712817569,0.014155640446089635,1011.6441516876918,972.1951930561687
2020-01-31,2020-01-31,Scotiabank,1.67,92.1895712817569,0.138112690341341,1049.4043726019154,1008.4829580774013
2020-02-29,2020-02-28,Alfin,1.0,92.3206390707161,0.08295381143461622,1021.852137193867,980.6109646700428
2020-02-29,2020-02-28,BBVA,0.28,92.3206390707161,0.023303442347044623,1007.6146076894355,966.9480509923372
2020-02-29,2020-02-28,BIF,1.12,92.3206390707161,0.09285762277395637,1026.5169853783743,985.0875431413772
2020-02-29,2020-02-28,Bancom,1.25,92.3206390707161,0.10357460146983577,1030.2590143815853,988.678546709407
2020-02-29,2020-02-28,Citibank,0.72,92.3206390707161,0.0598029060451033,1016.9743497602976,975.9300410152534
2020-02-29,2020-02-28,Falabella,2.5,92.3206390707161,0.20598362698427408,1054.957688685564,1012.3804013650192
